Date,Egg_Size,Price,Quantity_Produced,Quantity_Sold,Revenue
04/02/2025,PULLETS,5,1,1,5
04/02/2025,SMALL,7,33,33,231
04/02/2025,MEDIUM,7.67,107,107,820.69
04/02/2025,LARGE,8,136,136,1088
04/02/2025,X-LARGE,8.6,44,44,378.4
04/02/2025,JUMBO,9.33,9,9,83.97
05/02/2025,PULLETS,5,0,0,0
05/02/2025,SMALL,7,18,18,126
05/02/2025,MEDIUM,7.67,100,100,767
05/02/2025,LARGE,8,132,132,1056
05/02/2025,X-LARGE,8.6,79,79,679.4
05/02/2025,JUMBO,9.33,20,20,186.6
06/02/2025,PULLETS,5,2,2,10
06/02/2025,SMALL,7,18,18,126
06/02/2025,MEDIUM,7.67,101,101,774.67
06/02/2025,LARGE,8,139,139,1112
06/02/2025,X-LARGE,8.6,25,25,215
06/02/2025,JUMBO,9.33,15,15,139.95
07/02/2025,PULLETS,5,1,1,5
07/02/2025,SMALL,7,19,19,133
07/02/2025,MEDIUM,7.67,128,92,705.64
07/02/2025,LARGE,8,78,128,1024
07/02/2025,X-LARGE,8.6,78,78,670.8
07/02/2025,JUMBO,9.33,23,23,214.59
08/02/2025,PULLETS,5,0,0,0
08/02/2025,SMALL,7,29,29,203
08/02/2025,MEDIUM,7.67,84,84,644.28
08/02/2025,LARGE,8,148,148,1184
08/02/2025,X-LARGE,8.6,56,56,481.6
08/02/2025,JUMBO,9.33,18,18,167.94
09/02/2025,PULLETS,5,0,0,0
09/02/2025,SMALL,7,0,0,0
09/02/2025,MEDIUM,7.67,0,0,0
09/02/2025,LARGE,8,0,0,0
09/02/2025,X-LARGE,8.6,0,0,0
09/02/2025,JUMBO,9.33,0,0,0
10/02/2025,PULLETS,5,0,0,0
10/02/2025,SMALL,7,0,0,0
10/02/2025,MEDIUM,7.67,0,0,0
10/02/2025,LARGE,8,0,0,0
10/02/2025,X-LARGE,8.6,0,0,0
10/02/2025,JUMBO,9.33,0,0,0
11/02/2025,PULLETS,5,0,0,0
11/02/2025,SMALL,7,44,44,308
11/02/2025,MEDIUM,7.67,110,110,843.7
11/02/2025,LARGE,8,136,136,1088
11/02/2025,X-LARGE,8.6,76,76,653.6
11/02/2025,JUMBO,9.33,23,23,214.59
12/02/2025,PULLETS,5,0,0,0
12/02/2025,SMALL,7,15,15,105
12/02/2025,MEDIUM,7.67,102,102,782.34
12/02/2025,LARGE,8,105,105,840
12/02/2025,X-LARGE,8.6,68,68,584.8
12/02/2025,JUMBO,9.33,39,39,363.87
13/02/2025,PULLETS,5,1,1,5
13/02/2025,SMALL,7,33,33,231
13/02/2025,MEDIUM,7.67,106,106,813.02
13/02/2025,LARGE,8,105,105,840
13/02/2025,X-LARGE,8.6,62,62,533.2
13/02/2025,JUMBO,9.33,24,24,223.92
14/02/2025,PULLETS,5,2,2,10
14/02/2025,SMALL,7,16,16,112
14/02/2025,MEDIUM,7.67,80,80,613.6
14/02/2025,LARGE,8,148,148,1184
14/02/2025,X-LARGE,8.6,74,74,636.4
14/02/2025,JUMBO,9.33,10,10,93.3
15/02/2025,PULLETS,5,0,0,0
15/02/2025,SMALL,7,16,16,112
15/02/2025,MEDIUM,7.67,106,106,813.02
15/02/2025,LARGE,8,122,122,976
15/02/2025,X-LARGE,8.6,67,67,576.2
15/02/2025,JUMBO,9.33,22,22,205.26
16/02/2025,PULLETS,5,0,0,0
16/02/2025,SMALL,7,27,27,189
16/02/2025,MEDIUM,7.67,97,97,743.99
16/02/2025,LARGE,8,106,106,848
16/02/2025,X-LARGE,8.6,73,73,627.8
16/02/2025,JUMBO,9.33,24,24,223.92
17/02/2025,PULLETS,5,0,0,0
17/02/2025,SMALL,7,24,24,168
17/02/2025,MEDIUM,7.67,112,112,859.04
17/02/2025,LARGE,8,112,112,896
17/02/2025,X-LARGE,8.6,70,70,602
17/02/2025,JUMBO,9.33,13,13,121.29
18/02/2025,PULLETS,5,0,0,0
18/02/2025,SMALL,7,33,33,231
18/02/2025,MEDIUM,7.67,95,95,728.65
18/02/2025,LARGE,8,128,128,1024
18/02/2025,X-LARGE,8.6,79,79,679.4
18/02/2025,JUMBO,9.33,21,21,195.93
19/02/2025,PULLETS,5,0,0,0
19/02/2025,SMALL,7,32,32,224
19/02/2025,MEDIUM,7.67,112,112,859.04
19/02/2025,LARGE,8,118,118,944
19/02/2025,X-LARGE,8.6,57,57,490.2
19/02/2025,JUMBO,9.33,11,11,102.63
20/02/2025,PULLETS,5,2,2,10
20/02/2025,SMALL,7,22,22,154
20/02/2025,MEDIUM,7.67,104,104,797.68
20/02/2025,LARGE,8,129,129,1032
20/02/2025,X-LARGE,8.6,55,55,473
20/02/2025,JUMBO,9.33,16,16,149.28
21/02/2025,PULLETS,5,0,0,0
21/02/2025,SMALL,7,22,22,154
21/02/2025,MEDIUM,7.67,111,111,851.37
21/02/2025,LARGE,8,110,110,880
21/02/2025,X-LARGE,8.6,63,63,541.8
21/02/2025,JUMBO,9.33,9,9,83.97
22/02/2025,PULLETS,5,1,1,5
22/02/2025,SMALL,7,45,45,315
22/02/2025,MEDIUM,7.67,122,122,935.74
22/02/2025,LARGE,8,92,92,736
22/02/2025,X-LARGE,8.6,44,44,378.4
22/02/2025,JUMBO,9.33,19,19,177.27
23/02/2025,PULLETS,5,2,2,10
23/02/2025,SMALL,7,17,17,119
23/02/2025,MEDIUM,7.67,107,107,820.69
23/02/2025,LARGE,8,122,122,976
23/02/2025,X-LARGE,8.6,69,69,593.4
23/02/2025,JUMBO,9.33,12,12,111.96
24/02/2025,PULLETS,5,0,0,0
24/02/2025,SMALL,7,32,32,224
24/02/2025,MEDIUM,7.67,110,110,843.7
24/02/2025,LARGE,8,128,128,1024
24/02/2025,X-LARGE,8.6,49,49,421.4
24/02/2025,JUMBO,9.33,10,10,93.3
25/02/2025,PULLETS,5,0,0,0
25/02/2025,SMALL,7,29,29,203
25/02/2025,MEDIUM,7.67,99,99,759.33
25/02/2025,LARGE,8,127,127,1016
25/02/2025,X-LARGE,8.6,55,55,473
25/02/2025,JUMBO,9.33,22,22,205.26
26/02/2025,PULLETS,5,1,1,5
26/02/2025,SMALL,7,31,31,217
26/02/2025,MEDIUM,7.67,155,115,882.05
26/02/2025,LARGE,8,135,135,1080
26/02/2025,X-LARGE,8.6,50,50,430
26/02/2025,JUMBO,9.33,10,10,93.3
27/02/2025,PULLETS,5,0,0,0
27/02/2025,SMALL,7,25,25,175
27/02/2025,MEDIUM,7.67,116,116,889.72
27/02/2025,LARGE,8,128,128,1024
27/02/2025,X-LARGE,8.6,57,57,490.2
27/02/2025,JUMBO,9.33,17,17,158.61
28/02/2025,PULLETS,5,0,0,0
28/02/2025,SMALL,7,32,32,224
28/02/2025,MEDIUM,7.67,100,100,767
28/02/2025,LARGE,8,127,127,1016
28/02/2025,X-LARGE,8.6,57,56.97674419,490
28/02/2025,JUMBO,9.33,12,12,111.96
01/03/2025,PULLETS,5,0,0,0
01/03/2025,SMALL,7,28,28,196
01/03/2025,MEDIUM,7.67,90,90,690.3
01/03/2025,LARGE,8,123,123,984
01/03/2025,X-LARGE,8.6,66,66,567.6
01/03/2025,JUMBO,9.33,14,14,130.62
02/03/2025,PULLETS,5,0,0,0
02/03/2025,SMALL,7,31,31,217
02/03/2025,MEDIUM,7.67,126,126,966.42
02/03/2025,LARGE,8,147,147,1176
02/03/2025,X-LARGE,8.6,74,74,636.4
02/03/2025,JUMBO,9.33,22,22,205.26
03/03/2025,PULLETS,5,0,0,0
03/03/2025,SMALL,7,34,34,238
03/03/2025,MEDIUM,7.67,101,97.08865711,744.67
03/03/2025,LARGE,8,129,129,1032
03/03/2025,X-LARGE,8.6,48,48,412.8
03/03/2025,JUMBO,9.33,21,21,195.93
04/03/2025,PULLETS,5,1,1,5
04/03/2025,SMALL,7,32,32,224
04/03/2025,MEDIUM,7.67,92,92,705.64
04/03/2025,LARGE,8,131,131,1048
04/03/2025,X-LARGE,8.6,54,54,464.4
04/03/2025,JUMBO,9.33,17,17,158.61
05/03/2025,PULLETS,5,0,0,0
05/03/2025,SMALL,7,12,12,84
05/03/2025,MEDIUM,7.67,73,73,559.91
05/03/2025,LARGE,8,120,120,960
05/03/2025,X-LARGE,8.6,92,92,791.2
05/03/2025,JUMBO,9.33,33,33,307.89
06/03/2025,PULLETS,5,1,1,5
06/03/2025,SMALL,7,21,21,147
06/03/2025,MEDIUM,7.67,92,92,705.64
06/03/2025,LARGE,8,127,127,1016
06/03/2025,X-LARGE,8.6,61,61,524.6
06/03/2025,JUMBO,9.33,19,19,177.27
07/03/2025,PULLETS,5,1,1,5
07/03/2025,SMALL,7,14,14,98
07/03/2025,MEDIUM,7.67,91,91,697.97
07/03/2025,LARGE,8,134,134,1072
07/03/2025,X-LARGE,8.6,63,63,541.8
07/03/2025,JUMBO,9.33,21,21,195.93
08/03/2025,PULLETS,5,0,0,0
08/03/2025,SMALL,7,16,16,112
08/03/2025,MEDIUM,7.67,73,73,559.91
08/03/2025,LARGE,8,117,117,936
08/03/2025,X-LARGE,8.6,80,80,688
08/03/2025,JUMBO,9.33,43,43,401.19
09/03/2025,PULLETS,5,0,0,0
09/03/2025,SMALL,7,11,11,77
09/03/2025,MEDIUM,7.67,45,45,345.15
09/03/2025,LARGE,8,109,109,872
09/03/2025,X-LARGE,8.6,110,110,946
09/03/2025,JUMBO,9.33,52,52,485.16
10/03/2025,PULLETS,5,0,0,0
10/03/2025,SMALL,7,29,29,203
10/03/2025,MEDIUM,7.67,99,99,759.33
10/03/2025,LARGE,8,113,113,904
10/03/2025,X-LARGE,8.6,52,52,447.2
10/03/2025,JUMBO,9.33,25,25,233.25
11/03/2025,PULLETS,5,0,0,0
11/03/2025,SMALL,7,42,42,294
11/03/2025,MEDIUM,7.67,105,105,805.35
11/03/2025,LARGE,8,128,128,1024
11/03/2025,X-LARGE,8.6,43,43,369.8
11/03/2025,JUMBO,9.33,19,19,177.27
12/03/2025,PULLETS,5,0,0,0
12/03/2025,SMALL,7,65,65,455
12/03/2025,MEDIUM,7.67,192,192,1472.64
12/03/2025,LARGE,8,179,179,1432
12/03/2025,X-LARGE,8.6,54,54,464.4
12/03/2025,JUMBO,9.33,14,14,130.62
13/03/2025,PULLETS,5,1,1,5
13/03/2025,SMALL,7,44,44,308
13/03/2025,MEDIUM,7.67,106,106,813.02
13/03/2025,LARGE,8,112,112,896
13/03/2025,X-LARGE,8.6,47,47,404.2
13/03/2025,JUMBO,9.33,13,13,121.29
14/03/2025,PULLETS,5,0,0,0
14/03/2025,SMALL,7,36,36,252
14/03/2025,MEDIUM,7.67,130,130,997.1
14/03/2025,LARGE,8,100,100,800
14/03/2025,X-LARGE,8.6,47,47,404.2
14/03/2025,JUMBO,9.33,10,10,93.3
15/03/2025,PULLETS,5,0,0,0
15/03/2025,SMALL,7,51,51,357
15/03/2025,MEDIUM,7.67,117,117,897.39
15/03/2025,LARGE,8,95,95,760
15/03/2025,X-LARGE,8.6,47,47,404.2
15/03/2025,JUMBO,9.33,12,12,111.96
16/03/2025,PULLETS,5,0,0,0
16/03/2025,SMALL,7,35,35,245
16/03/2025,MEDIUM,7.67,93,93,713.31
16/03/2025,LARGE,8,108,108,864
16/03/2025,X-LARGE,8.6,59,59,507.4
16/03/2025,JUMBO,9.33,14,14,130.62
17/03/2025,PULLETS,5,1,1,5
17/03/2025,SMALL,7,38,38,266
17/03/2025,MEDIUM,7.67,111,111,851.37
17/03/2025,LARGE,8,99,99,792
17/03/2025,X-LARGE,8.6,63,63,541.8
17/03/2025,JUMBO,9.33,8,8,74.64
18/03/2025,PULLETS,5,3,3,15
18/03/2025,SMALL,7,48,48,336
18/03/2025,MEDIUM,7.67,103,103,790.01
18/03/2025,LARGE,8,99,99,792
18/03/2025,X-LARGE,8.6,45,45,387
18/03/2025,JUMBO,9.33,12,12,111.96
19/03/2025,PULLETS,5,0,0,0
19/03/2025,SMALL,7,38,38,266
19/03/2025,MEDIUM,7.67,101,101,774.67
19/03/2025,LARGE,8,111,111,888
19/03/2025,X-LARGE,8.6,50,50,430
19/03/2025,JUMBO,9.33,10,10,93.3
20/03/2025,PULLETS,5,1,1,5
20/03/2025,SMALL,7,31,31,217
20/03/2025,MEDIUM,7.67,118,118,905.06
20/03/2025,LARGE,8,99,99,792
20/03/2025,X-LARGE,8.6,45,45,387
20/03/2025,JUMBO,9.33,14,14,130.62
21/03/2025,PULLETS,5,1,1,5
21/03/2025,SMALL,7,47,47,329
21/03/2025,MEDIUM,7.67,98,98,751.66
21/03/2025,LARGE,8,117,117,936
21/03/2025,X-LARGE,8.6,34,34,292.4
21/03/2025,JUMBO,9.33,12,12,111.96
22/03/2025,PULLETS,5,1,1,5
22/03/2025,SMALL,7,36,36,252
22/03/2025,MEDIUM,7.67,108,108,828.36
22/03/2025,LARGE,8,104,104,832
22/03/2025,X-LARGE,8.6,38,38,326.8
22/03/2025,JUMBO,9.33,11,11,102.63
23/03/2025,PULLETS,5,0,0,0
23/03/2025,SMALL,7,35,35,245
23/03/2025,MEDIUM,7.67,97,97,743.99
23/03/2025,LARGE,8,101,101,808
23/03/2025,X-LARGE,8.6,43,43,369.8
23/03/2025,JUMBO,9.33,14,14,130.62
24/03/2025,PULLETS,5,0,0,0
24/03/2025,SMALL,7,39,39,273
24/03/2025,MEDIUM,7.67,95,95,728.65
24/03/2025,LARGE,8,110,110,880
24/03/2025,X-LARGE,8.6,38,38,326.8
24/03/2025,JUMBO,9.33,19,19,177.27
25/03/2025,PULLETS,5,0,0,0
25/03/2025,SMALL,7,31,31,217
25/03/2025,MEDIUM,7.67,114,114,874.38
25/03/2025,LARGE,8,105,105,840
25/03/2025,X-LARGE,8.6,39,39,335.4
25/03/2025,JUMBO,9.33,4,4,37.32
26/03/2025,PULLETS,5,0,0,0
26/03/2025,SMALL,7,30,30,210
26/03/2025,MEDIUM,7.67,101,101,774.67
26/03/2025,LARGE,8,113,113,904
26/03/2025,X-LARGE,8.6,37,37,318.2
26/03/2025,JUMBO,9.33,13,13,121.29
27/03/2025,PULLETS,5,0,0,0
27/03/2025,SMALL,7,32,32,224
27/03/2025,MEDIUM,7.67,95,95,728.65
27/03/2025,LARGE,8,118,118,944
27/03/2025,X-LARGE,8.6,50,50,430
27/03/2025,JUMBO,9.33,17,17,158.61
28/03/2025,PULLETS,5,1,1,5
28/03/2025,SMALL,7,30,30,210
28/03/2025,MEDIUM,7.67,86,86,659.62
28/03/2025,LARGE,8,115,115,920
28/03/2025,X-LARGE,8.6,46,46,395.6
28/03/2025,JUMBO,9.33,21,21,195.93
29/03/2025,PULLETS,5,0,0,0
29/03/2025,SMALL,7,32,32,224
29/03/2025,MEDIUM,7.67,87,87,667.29
29/03/2025,LARGE,8,124,124,992
29/03/2025,X-LARGE,8.6,43,43,369.8
29/03/2025,JUMBO,9.33,17,17,158.61
30/03/2025,PULLETS,5,6,5,25
30/03/2025,SMALL,7,28,28,196
30/03/2025,MEDIUM,7.67,107,107,820.69
30/03/2025,LARGE,8,104,104,832
30/03/2025,X-LARGE,8.6,39,39,335.4
30/03/2025,JUMBO,9.33,11,11,102.63
31/03/2025,PULLETS,5,0,0,0
31/03/2025,SMALL,7,24,24,168
31/03/2025,MEDIUM,7.67,99,99,759.33
31/03/2025,LARGE,8,109,109,872
31/03/2025,X-LARGE,8.6,44,44,378.4
31/03/2025,JUMBO,9.33,8,8,74.64
01/04/2025,PULLETS,5,3,3,15
01/04/2025,SMALL,7,24,24,168
01/04/2025,MEDIUM,7.67,110,110,843.7
01/04/2025,LARGE,8,89,89,712
01/04/2025,X-LARGE,8.6,42,42,361.2
01/04/2025,JUMBO,9.33,10,10,93.3
02/04/2025,PULLETS,5,3,3,15
02/04/2025,SMALL,7,25,35,245
02/04/2025,MEDIUM,7.67,87,87,667.29
02/04/2025,LARGE,8,97,97,776
02/04/2025,X-LARGE,8.6,56,56,481.6
02/04/2025,JUMBO,9.33,13,13,121.29
03/04/2025,PULLETS,5,1,1,5
03/04/2025,SMALL,7,25,25,175
03/04/2025,MEDIUM,7.67,107,107,820.69
03/04/2025,LARGE,8,108,108,864
03/04/2025,X-LARGE,8.6,40,40,344
03/04/2025,JUMBO,9.33,19,19,177.27
04/04/2025,PULLETS,5,3,3,15
04/04/2025,SMALL,7,38,38,266
04/04/2025,MEDIUM,7.67,109,109,836.03
04/04/2025,LARGE,8,92,92,736
04/04/2025,X-LARGE,8.6,44,44,378.4
04/04/2025,JUMBO,9.33,15,15,139.95
05/04/2025,PULLETS,5,1,1,5
05/04/2025,SMALL,7,33,33,231
05/04/2025,MEDIUM,7.67,87,87,667.29
05/04/2025,LARGE,8,98,98,784
05/04/2025,X-LARGE,8.6,48,48,412.8
05/04/2025,JUMBO,9.33,17,17,158.61
06/04/2025,PULLETS,5,2,2,10
06/04/2025,SMALL,7,17,17,119
06/04/2025,MEDIUM,7.67,93,93,713.31
06/04/2025,LARGE,8,101,101,808
06/04/2025,X-LARGE,8.6,60,60,516
06/04/2025,JUMBO,9.33,27,27,251.91
07/04/2025,PULLETS,5,0,0,0
07/04/2025,SMALL,7,17,17,119
07/04/2025,MEDIUM,7.67,80,80,613.6
07/04/2025,LARGE,8,114,114,912
07/04/2025,X-LARGE,8.6,52,52,447.2
07/04/2025,JUMBO,9.33,40,40,373.2
08/04/2025,PULLETS,5,2,2,10
08/04/2025,SMALL,7,32,32,224
08/04/2025,MEDIUM,7.67,110,110,843.7
08/04/2025,LARGE,8,104,104,832
08/04/2025,X-LARGE,8.6,40,40,344
08/04/2025,JUMBO,9.33,90,90,839.7
09/04/2025,PULLETS,5,0,0,0
09/04/2025,SMALL,7,30,30,210
09/04/2025,MEDIUM,7.67,88,88,674.96
09/04/2025,LARGE,8,101,101,808
09/04/2025,X-LARGE,8.6,62,62,533.2
09/04/2025,JUMBO,9.33,12,12,111.96
10/04/2025,PULLETS,5,2,2,10
10/04/2025,SMALL,7,28,28,196
10/04/2025,MEDIUM,7.67,92,92,705.64
10/04/2025,LARGE,8,99,99,792
10/04/2025,X-LARGE,8.6,46,46,395.6
10/04/2025,JUMBO,9.33,20,20,186.6
11/04/2025,PULLETS,5,2,2,10
11/04/2025,SMALL,7,31,31,217
11/04/2025,MEDIUM,7.67,87,87,667.29
11/04/2025,LARGE,8,101,101,808
11/04/2025,X-LARGE,8.6,46,46,395.6
11/04/2025,JUMBO,9.33,21,21,195.93
12/04/2025,PULLETS,5,3,3,15
12/04/2025,SMALL,7,37,37,259
12/04/2025,MEDIUM,7.67,91,91,697.97
12/04/2025,LARGE,8,109,109,872
12/04/2025,X-LARGE,8.6,48,48,412.8
12/04/2025,JUMBO,9.33,15,15,139.95
13/04/2025,PULLETS,5,0,0,0
13/04/2025,SMALL,7,44,44,308
13/04/2025,MEDIUM,7.67,104,104,797.68
13/04/2025,LARGE,8,90,90,720
13/04/2025,X-LARGE,8.6,40,40,344
13/04/2025,JUMBO,9.33,9,9,83.97
14/04/2025,PULLETS,5,0,0,0
14/04/2025,SMALL,7,40,40,280
14/04/2025,MEDIUM,7.67,104,104,797.68
14/04/2025,LARGE,8,88,88,704
14/04/2025,X-LARGE,8.6,40,40,344
14/04/2025,JUMBO,9.33,11,11,102.63
15/04/2025,PULLETS,5,2,2,10
15/04/2025,SMALL,7,36,36,252
15/04/2025,MEDIUM,7.67,94,94,720.98
15/04/2025,LARGE,8,116,116,928
15/04/2025,X-LARGE,8.6,41,41,352.6
15/04/2025,JUMBO,9.33,12,12,111.96
16/04/2025,PULLETS,5,0,0,0
16/04/2025,SMALL,7,31,31,217
16/04/2025,MEDIUM,7.67,97,97,743.99
16/04/2025,LARGE,8,105,105,840
16/04/2025,X-LARGE,8.6,44,44,378.4
16/04/2025,JUMBO,9.33,17,17,158.61
17/04/2025,PULLETS,5,0,0,0
17/04/2025,SMALL,7,28,28,196
17/04/2025,MEDIUM,7.67,114,114,874.38
17/04/2025,LARGE,8,106,106,848
17/04/2025,X-LARGE,8.6,54,54,464.4
17/04/2025,JUMBO,9.33,15,15,139.95
18/04/2025,PULLETS,5,0,0,0
18/04/2025,SMALL,7,28,28,196
18/04/2025,MEDIUM,7.67,87,87,667.29
18/04/2025,LARGE,8,101,101,808
18/04/2025,X-LARGE,8.6,50,50,430
18/04/2025,JUMBO,9.33,15,15,139.95
19/04/2025,PULLETS,5,0,0,0
19/04/2025,SMALL,7,38,38,266
19/04/2025,MEDIUM,7.67,75,75,575.25
19/04/2025,LARGE,8,104,104,832
19/04/2025,X-LARGE,8.6,49,49,421.4
19/04/2025,JUMBO,9.33,14,14,130.62
20/04/2025,PULLETS,5,1,1,5
20/04/2025,SMALL,7,29,29,203
20/04/2025,MEDIUM,7.67,86,86,659.62
20/04/2025,LARGE,8,94,94,752
20/04/2025,X-LARGE,8.6,50,50,430
20/04/2025,JUMBO,9.33,14,14,130.62
21/04/2025,PULLETS,5,0,0,0
21/04/2025,SMALL,7,14,14,98
21/04/2025,MEDIUM,7.67,93,93,713.31
21/04/2025,LARGE,8,130,130,1040
21/04/2025,X-LARGE,8.6,74,74,636.4
21/04/2025,JUMBO,9.33,11,11,102.63
22/04/2025,PULLETS,5,0,0,0
22/04/2025,SMALL,7,44,44,308
22/04/2025,MEDIUM,7.67,73,73,559.91
22/04/2025,LARGE,8,109,109,872
22/04/2025,X-LARGE,8.6,42,42,361.2
22/04/2025,JUMBO,9.33,13,13,121.29
23/04/2025,PULLETS,5,2,2,10
23/04/2025,SMALL,7,39,39,273
23/04/2025,MEDIUM,7.67,88,88,674.96
23/04/2025,LARGE,8,105,105,840
23/04/2025,X-LARGE,8.6,39,39,335.4
23/04/2025,JUMBO,9.33,9,9,83.97
24/04/2025,PULLETS,5,1,1,5
24/04/2025,SMALL,7,35,35,245
24/04/2025,MEDIUM,7.67,89,89,682.63
24/04/2025,LARGE,8,110,110,880
24/04/2025,X-LARGE,8.6,42,42,361.2
24/04/2025,JUMBO,9.33,9,9,83.97
25/04/2025,PULLETS,5,0,0,0
25/04/2025,SMALL,7,33,33,231
25/04/2025,MEDIUM,7.67,85,85,651.95
25/04/2025,LARGE,8,97,97,776
25/04/2025,X-LARGE,8.6,40,40,344
25/04/2025,JUMBO,9.33,8,8,74.64
26/04/2025,PULLETS,5,0,0,0
26/04/2025,SMALL,7,29,29,203
26/04/2025,MEDIUM,7.67,66,66,506.22
26/04/2025,LARGE,8,93,93,744
26/04/2025,X-LARGE,8.6,56,56,481.6
26/04/2025,JUMBO,9.33,14,14,130.62
27/04/2025,PULLETS,5,0,0,0
27/04/2025,SMALL,7,24,24,168
27/04/2025,MEDIUM,7.67,74,74,567.58
27/04/2025,LARGE,8,100,100,800
27/04/2025,X-LARGE,8.6,61,61,524.6
27/04/2025,JUMBO,9.33,8,8,74.64
28/04/2025,PULLETS,5,1,1,5
28/04/2025,SMALL,7,19,19,133
28/04/2025,MEDIUM,7.67,71,71,544.57
28/04/2025,LARGE,8,92,92,736
28/04/2025,X-LARGE,8.6,52,52,447.2
28/04/2025,JUMBO,9.33,4,4,37.32
29/04/2025,PULLETS,5,1,1,5
29/04/2025,SMALL,7,20,20,140
29/04/2025,MEDIUM,7.67,68,68,521.56
29/04/2025,LARGE,8,93,93,744
29/04/2025,X-LARGE,8.6,54,54,464.4
29/04/2025,JUMBO,9.33,16,16,149.28
30/04/2025,PULLETS,5,0,0,0
30/04/2025,SMALL,7,17,17,119
30/04/2025,MEDIUM,7.67,70,70,536.9
30/04/2025,LARGE,8,90,90,720
30/04/2025,X-LARGE,8.6,57,57,490.2
30/04/2025,JUMBO,9.33,23,23,214.59
01/05/2025,PULLETS,5,3,3,15
01/05/2025,SMALL,7,31,31,217
01/05/2025,MEDIUM,7.67,84,84,644.28
01/05/2025,LARGE,8,71,71,568
01/05/2025,X-LARGE,8.6,37,37,318.2
01/05/2025,JUMBO,9.33,9,9,83.97
02/05/2025,PULLETS,5,3,3,15
02/05/2025,SMALL,7,25,25,175
02/05/2025,MEDIUM,7.67,86,86,659.62
02/05/2025,LARGE,8,91,91,728
02/05/2025,X-LARGE,8.6,33,33,283.8
02/05/2025,JUMBO,9.33,11,11,102.63
03/05/2025,PULLETS,5,1,1,5
03/05/2025,SMALL,7,26,26,182
03/05/2025,MEDIUM,7.67,76,76,582.92
03/05/2025,LARGE,8,79,79,632
03/05/2025,X-LARGE,8.6,34,34,292.4
03/05/2025,JUMBO,9.33,15,15,139.95
04/05/2025,PULLETS,5,3,3,15
04/05/2025,SMALL,7,31,31,217
04/05/2025,MEDIUM,7.67,77,77,590.59
04/05/2025,LARGE,8,80,80,640
04/05/2025,X-LARGE,8.6,37,37,318.2
04/05/2025,JUMBO,9.33,11,11,102.63
05/05/2025,PULLETS,5,1,1,5
05/05/2025,SMALL,7,36,36,252
05/05/2025,MEDIUM,7.67,84,84,644.28
05/05/2025,LARGE,8,95,95,760
05/05/2025,X-LARGE,8.6,33,33,283.8
05/05/2025,JUMBO,9.33,7,7,65.31
06/05/2025,PULLETS,5,1,1,5
06/05/2025,SMALL,7,45,45,315
06/05/2025,MEDIUM,7.67,74,74,567.58
06/05/2025,LARGE,8,96,96,768
06/05/2025,X-LARGE,8.6,22,22,189.2
06/05/2025,JUMBO,9.33,9,9,83.97
07/05/2025,PULLETS,5,0,0,0
07/05/2025,SMALL,7,26,26,182
07/05/2025,MEDIUM,7.67,75,75,575.25
07/05/2025,LARGE,8,89,89,712
07/05/2025,X-LARGE,8.6,41,41,352.6
07/05/2025,JUMBO,9.33,13,13,121.29
08/05/2025,PULLETS,5,2,2,10
08/05/2025,SMALL,7,29,29,203
08/05/2025,MEDIUM,7.67,91,91,697.97
08/05/2025,LARGE,8,95,95,760
08/05/2025,X-LARGE,8.6,39,39,335.4
08/05/2025,JUMBO,9.33,13,13,121.29
09/05/2025,PULLETS,5,1,1,5
09/05/2025,SMALL,7,29,29,203
09/05/2025,MEDIUM,7.67,85,85,651.95
09/05/2025,LARGE,8,88,88,704
09/05/2025,X-LARGE,8.6,41,41,352.6
09/05/2025,JUMBO,9.33,13,13,121.29
10/05/2025,PULLETS,5,3,3,15
10/05/2025,SMALL,7,28,28,196
10/05/2025,MEDIUM,7.67,76,76,582.92
10/05/2025,LARGE,8,93,93,744
10/05/2025,X-LARGE,8.6,43,43,369.8
10/05/2025,JUMBO,9.33,11,11,102.63
11/05/2025,PULLETS,5,4,4,20
11/05/2025,SMALL,7,24,24,168
11/05/2025,MEDIUM,7.67,94,94,720.98
11/05/2025,LARGE,8,80,80,640
11/05/2025,X-LARGE,8.6,32,32,275.2
11/05/2025,JUMBO,9.33,10,10,93.3
12/05/2025,PULLETS,5,0,0,0
12/05/2025,SMALL,7,30,30,210
12/05/2025,MEDIUM,7.67,87,87,667.29
12/05/2025,LARGE,8,85,85,680
12/05/2025,X-LARGE,8.6,33,33,283.8
12/05/2025,JUMBO,9.33,14,14,130.62
13/05/2025,PULLETS,5,3,3,15
13/05/2025,SMALL,7,33,33,231
13/05/2025,MEDIUM,7.67,74,74,567.58
13/05/2025,LARGE,8,74,74,592
13/05/2025,X-LARGE,8.6,36,36,309.6
13/05/2025,JUMBO,9.33,13,13,121.29
14/05/2025,PULLETS,5,2,2,10
14/05/2025,SMALL,7,25,25,175
14/05/2025,MEDIUM,7.67,84,84,644.28
14/05/2025,LARGE,8,76,76,608
14/05/2025,X-LARGE,8.6,30,30,258
14/05/2025,JUMBO,9.33,14,14,130.62
15/05/2025,PULLETS,5,3,3,15
15/05/2025,SMALL,7,24,24,168
15/05/2025,MEDIUM,7.67,81,81,621.27
15/05/2025,LARGE,8,74,74,592
15/05/2025,X-LARGE,8.6,32,32,275.2
15/05/2025,JUMBO,9.33,10,10,93.3
16/05/2025,PULLETS,5,5,5,25
16/05/2025,SMALL,7,13,13,91
